Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
Canadian First Home Buyer Kit — Down Payment Planner + FHSA RRSP Tracker + Checklist,https://www.etsy.com/listing/4508035378/canadian-first-home-buyer-kit-down,TheDashboardCo,https://www.etsy.com/shop/TheDashboardCo,2.83,0,0,0,0,0,2 Mo.,0,0,5,,7,0,0.0,0,"fhsa tracker,down payment,planner rrsp,home buyers,first home canada,cmhc calculator,canadian real estate,fhsa rrsp tfsa,canadian finance,first home buyer,plan mortgage,home buyer kit,home checklist",fhsa tracker,down payment,planner rrsp,home buyers,first home canada,cmhc calculator,canadian real estate,fhsa rrsp tfsa,canadian finance,first home buyer,plan mortgage,home buyer kit,home checklist
Editable Home Buying Planner A4 US Letter Printable Real Estate Checklist Mortgage Budget Tracker First Time Buyer Guide Canva house planner,https://www.etsy.com/listing/4305120868/editable-home-buying-planner-a4-us,EliteTemplateStudio,https://www.etsy.com/shop/EliteTemplateStudio,9.57,0,0,0,13,1,14 Mo.,6,0,169,Paper & Party Supplies,32,0,7.69,4708,"first time home buyer guide,home buying checklist pdf,house hunting organizer,printable real estate kit,mortgage tracker planner,editable home buyer binder,home buying journal canva,real estate planner pdf,new homeowner planner,house shopping worksheet,real estate budget tool,home purchase checklist,property comparison sheet",first time home buyer guide,home buying checklist pdf,house hunting organizer,printable real estate kit,mortgage tracker planner,editable home buyer binder,home buying journal canva,real estate planner pdf,new homeowner planner,house shopping worksheet,real estate budget tool,home purchase checklist,property comparison sheet
"First-Time Homebuyer Workbook | House Hunting Checklist, Mortgage Planner (Instant Download)",https://www.etsy.com/listing/4516151077/first-time-homebuyer-workbook-house,FutureIncomeTools,https://www.etsy.com/shop/FutureIncomeTools,22.99,0,0,0,0,0,1 Mo.,0,0,7,Art & Collectibles,5,0,0.0,54,"homebuyer workbook,first home buyer pdf,house hunting guide,homebuying planner,home buyer checklist,real estate workbook,first time buyer,house hunting pdf,mortgage planner,home search tracker,property comparison,homebuyer guide,new home planner",homebuyer workbook,first home buyer pdf,house hunting guide,homebuying planner,home buyer checklist,real estate workbook,first time buyer,house hunting pdf,mortgage planner,home search tracker,property comparison,homebuyer guide,new home planner
"Loan Repayment Google Sheets Spreadsheet, Mortgage Amortization Calculator Template with Extra Payments to Payoff a Mortgage or Car Loan",https://www.etsy.com/listing/1018344183/loan-repayment-google-sheets-spreadsheet,MomMoneyMap,https://www.etsy.com/shop/MomMoneyMap,6.99,0,0,0,456,45,62 Mo.,354,1,17386,,78,72,2.62,18652,"loan amortization,loan calculator,loan payment,loan google sheets,family loan tracker,amortization table,mortgage,amortization,loan pay back,calculator,loan planner,loan planning,loan plan",loan amortization,loan calculator,loan payment,loan google sheets,family loan tracker,amortization table,mortgage,amortization,loan pay back,calculator,loan planner,loan planning,loan plan
Home Mortgage Payoff / Home Debt Payoff / Debt Free Living / Dave Ramsey / Financial Peace / Debt Planner,https://www.etsy.com/listing/610362148/home-mortgage-payoff-home-debt-payoff,HorizonDesignStudios,https://www.etsy.com/shop/HorizonDesignStudios,4.75,0,0,0,0,0,97 Mo.,27,0,781,Paper & Party Supplies,101,0,0.0,39206,"dave,fpu,debt free,planner,home,beach home,debt chart,budget form,home payoff,mortgage payoff,ramsey,mortage,debt reduction",dave,fpu,debt free,planner,home,beach home,debt chart,budget form,home payoff,mortgage payoff,ramsey,mortage,debt reduction
1300-16~~Houses Icon Boxes Planner Stickers.,https://www.etsy.com/listing/782637122/1300-16houses-icon-boxes-planner,PlanToPlan,https://www.etsy.com/shop/PlanToPlan,3.25,0,0,0,10,2,75 Mo.,34,0,156,Paper & Party Supplies,126,0,6.41,319985,"planner stickers,plan to plan,icon stickers,bullet journal,multi color icons,plantoplan,reminder stickers,to do stickers,task trackers,house stickers,rent stickers,mortgage stickers,erin condren",planner stickers,plan to plan,icon stickers,bullet journal,multi color icons,plantoplan,reminder stickers,to do stickers,task trackers,house stickers,rent stickers,mortgage stickers,erin condren
Debt Payoff Tracker Debt Snowball Avalanche Calculator Credit Card Payoff Spreadsheet Debt Free Planner Google Sheets Excel Loan Tracker,https://www.etsy.com/listing/4515312246/debt-payoff-tracker-debt-snowball,HeyMorning,https://www.etsy.com/shop/HeyMorning,9.98,0,0,0,0,0,1 Mo.,18,0,506,,27,99,0.0,57767,"financial planner,debt payoff tracker,debt snowball,debt avalanche,debt payment tracker,credit card payoff,student loan debt,mortgage payoff,credit score debt,debt template,credit utilization,debt payoff chart",financial planner,debt payoff tracker,debt snowball,debt avalanche,debt payment tracker,credit card payoff,student loan debt,mortgage payoff,credit score debt,debt template,credit utilization,debt payoff chart,--
"Debt Avalanche Calculator: Google Sheets Budget Template, Debt Tracker, Debt Payoff Tracker, Debt Repayment Tracker, BONUS Snowball & Custom",https://www.etsy.com/listing/4295876665/debt-avalanche-calculator-google-sheets,TheCalmLifeReset,https://www.etsy.com/shop/TheCalmLifeReset,4.01,0,0,0,13,1,15 Mo.,4,0,214,Paper & Party Supplies,23,0,6.07,7715,"debt google sheets,debt avalanche,mortgage payoff,debt calculator,debt snowball,loan payoff tracker,student loan debt,debt payment tracker,debt payoff planner,financial planner,credit card debt,personal finance,avalanche method",debt google sheets,debt avalanche,mortgage payoff,debt calculator,debt snowball,loan payoff tracker,student loan debt,debt payment tracker,debt payoff planner,financial planner,credit card debt,personal finance,avalanche method
House Stickers | Clear Gloss or Matte White,https://www.etsy.com/listing/601409980/house-stickers-rent-due-planner-stickers,LucidLair,https://www.etsy.com/shop/LucidLair,2.89,0,0,0,62,11,98 Mo.,116,0,1264,Paper & Party Supplies,100,0,4.91,13927,"finance stickers,clear stickers,money planner,bill stickers,rent stickers,rent due stickers,mortgage stickers,payment stickers,pay bills stickers,word stickers,house stickers,mini icon stickers,clear planner mini",finance stickers,clear stickers,money planner,bill stickers,rent stickers,rent due stickers,mortgage stickers,payment stickers,pay bills stickers,word stickers,house stickers,mini icon stickers,clear planner mini
16 Cute Mortgage/Tracker Planner Stickers,https://www.etsy.com/listing/569803644/16-cute-mortgagetracker-planner-stickers,HappyCutieStudio,https://www.etsy.com/shop/HappyCutieStudio,3.36,0,0,0,107,25,102 Mo.,138,0,993,Paper & Party Supplies,126,0,10.78,289569,"stickers,planner,cute,kawaii,sticker,uk,tracker,mortgage,house",stickers,planner,cute,kawaii,sticker,uk,tracker,mortgage,house,--,--,--,--
Home Buyer Guide USA AI | First-Time Home Buyer gpt | Mortgage & House Hunting Assistant | Home Buying Checklist | USA Real Estate Planner,https://www.etsy.com/listing/4523345252/home-buyer-guide-usa-ai-first-time-home,CashMochi,https://www.etsy.com/shop/CashMochi,12.95,0,0,0,0,0,1 Mo.,1,0,31,"Books, Movies & Music",2,0,0.0,112,"buyer planner,home purchase,moving checklist,new homeowner,house hunting,home checklist,real estate ai,mortgage help,buying a house,usa home guide,first time buyer,home buying gpt,home buyer ai",buyer planner,home purchase,moving checklist,new homeowner,house hunting,home checklist,real estate ai,mortgage help,buying a house,usa home guide,first time buyer,home buying gpt,home buyer ai
House Planner Stickers | IC-183 | home icon sticker,https://www.etsy.com/listing/4499286814/house-planner-stickers-ic-183-home-icon,wunderdoodleco,https://www.etsy.com/shop/wunderdoodleco,1.95,0,0,0,0,0,2 Mo.,8,0,50,Paper & Party Supplies,29,0,0.0,12067,"home planner sticker,house icon sticker,home task sticker,cleaning planner,chore planner,moving planner,mortgage reminder,home icon,planner icon,functional sticker,planner supplies,home organization,bujo stickers",home planner sticker,house icon sticker,home task sticker,cleaning planner,chore planner,moving planner,mortgage reminder,home icon,planner icon,functional sticker,planner supplies,home organization,bujo stickers
"Real Estate Realtor Planner Dashboard Insert /Cover for PM, MM, GM, Agenda, Planner Cover, A5, A6, Personal, Erin Condren & Happy Planner",https://www.etsy.com/listing/1178654788/real-estate-realtor-planner-dashboard,MissyBelloPlanners,https://www.etsy.com/shop/MissyBelloPlanners,10.00,0,0,0,3,2,52 Mo.,12,0,567,Paper & Party Supplies,73,0,0.53,30616,"a5 dashboard,personal planner,planner inserts,real estate agent,mortgage lender,interior design home,new home planner,moving planner list,sales planner book,printed planner,woman owned business,professional woman,planner accessory",a5 dashboard,personal planner,planner inserts,real estate agent,mortgage lender,interior design home,new home planner,moving planner list,sales planner book,printed planner,woman owned business,professional woman,planner accessory
"Annual Financial Planner, Printable Planner, Annual Budget, Debt Snowball, Financial Goals, Credit Card Payoff, Income and Expense Trackers",https://www.etsy.com/listing/1375611521/annual-financial-planner-printable,PendySheets,https://www.etsy.com/shop/PendySheets,3.50,0,0,0,0,0,43 Mo.,1,0,10,Paper & Party Supplies,43,0,0.0,1,"peach,printable,pdf,financial,budget,credit card payoff,mortgage payoff,side hustle,income tracker,expense tracker,financial goals,savings tracker,planner",peach,printable,pdf,financial,budget,credit card payoff,mortgage payoff,side hustle,income tracker,expense tracker,financial goals,savings tracker,planner
"Mortgage Planner UK – Overpayment Calculator, Payoff Tracker & Interest Savings Tool",https://www.etsy.com/listing/4496682549/mortgage-planner-uk-overpayment,MoneyLoom,https://www.etsy.com/shop/MoneyLoom,9.46,0,0,0,0,0,1 Mo.,0,0,4,,1,0,0.0,5,"mortgage planner uk,mortgage calculator,mortgage tracker,overpayment calc,mortgage excel,loan repayment tool,mortgage payoff,home loan planner,interest calculator,uk mortgage tool,budget mortgage,amortization plan,debt payoff planner",mortgage planner uk,mortgage calculator,mortgage tracker,overpayment calc,mortgage excel,loan repayment tool,mortgage payoff,home loan planner,interest calculator,uk mortgage tool,budget mortgage,amortization plan,debt payoff planner
"Mortgage Due Planner Stickers - PRINTED - Agenda Stickers, Diary Stickers, Journal Stickers, Scrapbook Stickers - Monthly Bills, House",https://www.etsy.com/listing/1181196678/mortgage-due-planner-stickers-printed,CuteLilTaquito,https://www.etsy.com/shop/CuteLilTaquito,4.50,0,0,0,0,0,37 Mo.,15,0,56,Paper & Party Supplies,45,0,0.0,1635,"planner stickers,calendar stickers,journal stickers,scrapbooking,diary stickers,sticker sheet,bill due,stickers,hand-drawn stickers,monthly bills,bill stickers,house payment,mortgage",planner stickers,calendar stickers,journal stickers,scrapbooking,diary stickers,sticker sheet,bill due,stickers,hand-drawn stickers,monthly bills,bill stickers,house payment,mortgage
First Time Homebuyer Planner Printable | House Hunting Checklist | Mortgage Tracker | Home Buying Journal PDF Instant Download,https://www.etsy.com/listing/4485339147/first-time-homebuyer-planner-printable,MilestonePageCo,https://www.etsy.com/shop/MilestonePageCo,12.97,0,0,0,0,0,3 Mo.,0,0,7,Paper & Party Supplies,15,0,0.0,19,"homebuyer planner,house hunting log,mortgage tracker,first home planner,home buying pdf,property checklist,house hunting pdf,moving planner,home inspection,new home journal,first home buyer,offer tracker,home budget log",homebuyer planner,house hunting log,mortgage tracker,first home planner,home buying pdf,property checklist,house hunting pdf,moving planner,home inspection,new home journal,first home buyer,offer tracker,home budget log
Stop Using Spreadsheets | Mortgage Broker Notion CRM | Client Tracker | Loan Pipeline | Business System,https://www.etsy.com/listing/4481779591/stop-using-spreadsheets-mortgage-broker,WorkYourSheetOut,https://www.etsy.com/shop/WorkYourSheetOut,6.27,0,0,0,0,0,3 Mo.,0,0,21,,45,0,0.0,14,"stop spreadsheets,mortgage broker,notion crm,client tracker,loan pipeline,business system,crm template,finance tracker,broker workflow,organisation tool,productivity system,small business tool,digital planner",stop spreadsheets,mortgage broker,notion crm,client tracker,loan pipeline,business system,crm template,finance tracker,broker workflow,organisation tool,productivity system,small business tool,digital planner
"House planner stickers -stickers for planners, journals, scrapbooks and more!",https://www.etsy.com/listing/248860452/house-planner-stickers-stickers-for,TheStickerPatch,https://www.etsy.com/shop/TheStickerPatch,3.50,0,0,0,47,12,128 Mo.,47,0,369,Paper & Party Supplies,133,0,12.74,49147,"rent,mortgage,bills,house payment,eclp,agenda,planner stickers,planning,life planner,erin condren,stickers,paper",rent,mortgage,bills,house payment,eclp,agenda,planner stickers,planning,life planner,erin condren,stickers,paper,--
"Debt Payoff Financial Tracker with Avalanche method, Debt Repayment Planner, Debt Free Planner, Loan Tracker, Google Sheets",https://www.etsy.com/listing/4363196029/debt-payoff-financial-tracker-with,MindpadStudio,https://www.etsy.com/shop/MindpadStudio,6.98,0,0,0,0,0,1 Mo.,0,0,0,,1,0,0.0,0,"debt avalanche,debt repayment,debt google sheets,debt calculator,mortgage payoff,google sheets budget,credit card payoff,loan payoff tracker,student loan debt,debt payment tracker,debt free planner,debt template,financial planner",debt avalanche,debt repayment,debt google sheets,debt calculator,mortgage payoff,google sheets budget,credit card payoff,loan payoff tracker,student loan debt,debt payment tracker,debt free planner,debt template,financial planner
Mortgage Freedom 2025 Bundle | Mortgage Payoff Dashboard + Printable Tracker | Home Loan & Debt-Free Planner Set,https://www.etsy.com/listing/4382429890/mortgage-freedom-2025-bundle-mortgage,Digital2know,https://www.etsy.com/shop/Digital2know,1.23,0,0,0,0,0,1 Mo.,0,0,2,Home & Living,2,0,0.0,2,"mortgage tracker,mortgage spreadsheet,debt free planner,financial dashboard,printable tracker,home loan payoff,mortgage template,budgeting tool,debt payoff chart,digital planner set,mortgage freedom,homeownership,mortgage payoff",mortgage tracker,mortgage spreadsheet,debt free planner,financial dashboard,printable tracker,home loan payoff,mortgage template,budgeting tool,debt payoff chart,digital planner set,mortgage freedom,homeownership,mortgage payoff
